"Date","Occupation Code","Occupation Skill Level","Occupation Standard","Occupation","Count"
2009-08-31,"222112","Skill level 2","ANZSCO","Finance Broker",3
2009-08-31,"222311","Skill level 1","ANZSCO","Financial Investment Adviser",3
2009-08-31,"223112","Skill level 1","ANZSCO","Recruitment Consultant",0
2009-08-31,"223211","Skill level 1","ANZSCO","ICT Trainer",0
2009-08-31,"224113","Skill level 1","ANZSCO","Statistician",3
2009-08-31,"224212","Skill level 1","ANZSCO","Gallery or Museum Curator",0
2009-08-31,"224411","Skill level 1","ANZSCO","Intelligence Officer",0
2009-08-31,"224412","Skill level 1","ANZSCO","Policy Analyst",0
2009-08-31,"224611","Skill level 1","ANZSCO","Librarian",3
2009-08-31,"224711","Skill level 1","ANZSCO","Management Consultant",3
2009-08-31,"224999","Skill level 1","ANZSCO","Information and Organisation Professionals nec",3
2009-08-31,"225113","Skill level 1","ANZSCO","Marketing Specialist",3
2009-08-31,"225211","Skill level 1","ANZSCO","ICT Account Manager",0
2009-08-31,"225213","Skill level 1","ANZSCO","ICT Sales Representative",3
2009-08-31,"225411","Skill level 1","ANZSCO","Sales Representative (Industrial Products)",0
2009-08-31,"225412","Skill level 1","ANZSCO","Sales Representative (Medical and Pharmaceutical Products)",6
2009-08-31,"225499","Skill level 1","ANZSCO","Technical Sales Representatives nec",0
2009-08-31,"232312","Skill level 1","ANZSCO","Industrial Designer",3
2009-08-31,"232411","Skill level 1","ANZSCO","Graphic Designer",3
2009-08-31,"232412","Skill level 1","ANZSCO","Illustrator",0
2009-08-31,"232414","Skill level 1","ANZSCO","Web Designer",3
2009-08-31,"232511","Skill level 1","ANZSCO","Interior Designer",3
2009-08-31,"233111","Skill level 1","ANZSCO","Chemical Engineer",3
2009-08-31,"233211","Skill level 1","ANZSCO","Civil Engineer",3
2009-08-31,"233212","Skill level 1","ANZSCO","Geotechnical Engineer",3
2009-08-31,"233213","Skill level 1","ANZSCO","Quantity Surveyor",3
2009-08-31,"233214","Skill level 1","ANZSCO","Structural Engineer",3
2009-08-31,"233311","Skill level 1","ANZSCO","Electrical Engineer",0
2009-08-31,"233411","Skill level 1","ANZSCO","Electronics Engineer",3
2009-08-31,"233511","Skill level 1","ANZSCO","Industrial Engineer",0
2009-08-31,"233512","Skill level 1","ANZSCO","Mechanical Engineer",3
2009-08-31,"233513","Skill level 1","ANZSCO","Production or Plant Engineer",0
2009-08-31,"233911","Skill level 1","ANZSCO","Aeronautical Engineer",0
2009-08-31,"233915","Skill level 1","ANZSCO","Environmental Engineer",0
2009-08-31,"233999","Skill level 1","ANZSCO","Engineering Professionals nec",0
2009-08-31,"234112","Skill level 1","ANZSCO","Agricultural Scientist",0
2009-08-31,"234211","Skill level 1","ANZSCO","Chemist",3
2009-08-31,"234212","Skill level 1","ANZSCO","Food Technologist",3
2009-08-31,"234312","Skill level 1","ANZSCO","Environmental Consultant",0
2009-08-31,"234313","Skill level 1","ANZSCO","Environmental Research Scientist",3
2009-08-31,"234399","Skill level 1","ANZSCO","Environmental Scientists nec",0
2009-08-31,"234511","Skill level 1","ANZSCO","Life Scientist (General)",0
2009-08-31,"234513","Skill level 1","ANZSCO","Biochemist",3
2009-08-31,"234517","Skill level 1","ANZSCO","Microbiologist",3
2009-08-31,"241111","Skill level 1","ANZSCO","Early Childhood (Pre-primary School) Teacher",9
2009-08-31,"241213","Skill level 1","ANZSCO","Primary School Teacher",6
2009-08-31,"241311","Skill level 1","ANZSCO","Middle School Teacher (Aus) / Intermediate School Teacher (NZ)",3
2009-08-31,"241411","Skill level 1","ANZSCO","Secondary School Teacher",12
2009-08-31,"242111","Skill level 1","ANZSCO","University Lecturer",12
2009-08-31,"242112","Skill level 1","ANZSCO","University Tutor",0
2009-08-31,"251111","Skill level 1","ANZSCO","Dietitian",0
2009-08-31,"251211","Skill level 1","ANZSCO","Medical Diagnostic Radiographer",3
2009-08-31,"252311","Skill level 1","ANZSCO","Dental Specialist",0
2009-08-31,"252312","Skill level 1","ANZSCO","Dentist",0
2009-08-31,"252411","Skill level 1","ANZSCO","Occupational Therapist",0
2009-08-31,"252711","Skill level 1","ANZSCO","Audiologist",0
2009-08-31,"252712","Skill level 1","ANZSCO","Speech Pathologist (Aus) / Speech Language Therapist (NZ)",3
2009-08-31,"253111","Skill level 1","ANZSCO","General Practitioner",6
2009-08-31,"253112","Skill level 1","ANZSCO","Resident Medical Officer",6
2009-08-31,"253211","Skill level 1","ANZSCO","Anaesthetist",3
2009-08-31,"253311","Skill level 1","ANZSCO","Specialist Physician (General Medicine)",0
2009-08-31,"253317","Skill level 1","ANZSCO","Intensive Care Specialist",3
2009-08-31,"253321","Skill level 1","ANZSCO","Paediatrician",0
2009-08-31,"253411","Skill level 1","ANZSCO","Psychiatrist",3
2009-08-31,"253511","Skill level 1","ANZSCO","Surgeon (General)",0
2009-08-31,"253999","Skill level 1","ANZSCO","Medical Practitioners nec",0
2009-08-31,"254111","Skill level 1","ANZSCO","Midwife",0
2009-08-31,"254411","Skill level 1","ANZSCO","Nurse Practitioner",0
2009-08-31,"254412","Skill level 1","ANZSCO","Registered Nurse (Aged Care)",3
2009-08-31,"254413","Skill level 1","ANZSCO","Registered Nurse (Child and Family Health)",3
2009-08-31,"254414","Skill level 1","ANZSCO","Registered Nurse (Community Health)",3
2009-08-31,"254415","Skill level 1","ANZSCO","Registered Nurse (Critical Care and Emergency)",6
2009-08-31,"254416","Skill level 1","ANZSCO","Registered Nurse (Developmental Disability)",0
2009-08-31,"254418","Skill level 1","ANZSCO","Registered Nurse (Medical)",24
2009-08-31,"254422","Skill level 1","ANZSCO","Registered Nurse (Mental Health)",3
2009-08-31,"254423","Skill level 1","ANZSCO","Registered Nurse (Perioperative)",3
2009-08-31,"254424","Skill level 1","ANZSCO","Registered Nurse (Surgical)",6
2009-08-31,"254499","Skill level 1","ANZSCO","Registered Nurses nec",9
2009-08-31,"261111","Skill level 1","ANZSCO","ICT Business Analyst",6
2009-08-31,"261112","Skill level 1","ANZSCO","Systems Analyst",3
2009-08-31,"261212","Skill level 1","ANZSCO","Web Developer",0
2009-08-31,"261311","Skill level 1","ANZSCO","Analyst Programmer",0
2009-08-31,"261312","Skill level 1","ANZSCO","Developer Programmer",6
2009-08-31,"261313","Skill level 1","ANZSCO","Software Engineer",6
2009-08-31,"261399","Skill level 1","ANZSCO","Software and Applications Programmers nec",3
2009-08-31,"262111","Skill level 1","ANZSCO","Database Administrator",0
2009-08-31,"262113","Skill level 1","ANZSCO","Systems Administrator",3
2009-08-31,"263111","Skill level 1","ANZSCO","Computer Network and Systems Engineer",6
2009-08-31,"263211","Skill level 1","ANZSCO","ICT Quality Assurance Engineer",0
2009-08-31,"263212","Skill level 1","ANZSCO","ICT Support Engineer",3
2009-08-31,"263213","Skill level 1","ANZSCO","ICT Systems Test Engineer",0
2009-08-31,"263299","Skill level 1","ANZSCO","ICT Support and Test Engineers nec",0
2009-08-31,"263311","Skill level 1","ANZSCO","Telecommunications Engineer",3
2009-08-31,"263312","Skill level 1","ANZSCO","Telecommunications Network Engineer",3
2009-08-31,"271299","Skill level 1","ANZSCO","Judicial and Other Legal Professionals nec",0
2009-08-31,"272211","Skill level 1","ANZSCO","Minister of Religion",3
2009-08-31,"272311","Skill level 1","ANZSCO","Clinical Psychologist",0
2009-08-31,"272413","Skill level 1","ANZSCO","Translator",3
2009-08-31,"272612","Skill level 1","ANZSCO","Recreation Officer (Aus) / Recreation Coordinator (NZ)",3
2009-08-31,"311111","Skill level 2","ANZSCO","Agricultural Technician",0
2009-08-31,"311211","Skill level 2","ANZSCO","Anaesthetic Technician",0
2009-08-31,"311212","Skill level 2","ANZSCO","Cardiac Technician",3
2009-08-31,"311213","Skill level 2","ANZSCO","Medical Laboratory Technician",3
2009-08-31,"311215","Skill level 2","ANZSCO","Pharmacy Technician",3
2009-08-31,"311299","Skill level 2","ANZSCO","Medical Technicians nec",0
2009-08-31,"311411","Skill level 2","ANZSCO","Chemistry Technician",3
2009-08-31,"311499","Skill level 2","ANZSCO","Science Technicians nec",0
2009-08-31,"312112","Skill level 2","ANZSCO","Building Associate",3
2009-08-31,"312199","Skill level 2","ANZSCO","Architectural, Building and Surveying Technicians nec",0
2009-08-31,"312211","Skill level 2","ANZSCO","Civil Engineering Draftsperson",3
2009-08-31,"312212","Skill level 2","ANZSCO","Civil Engineering Technician",0
2009-08-31,"312312","Skill level 2","ANZSCO","Electrical Engineering Technician",0
2009-08-31,"312412","Skill level 2","ANZSCO","Electronic Engineering Technician",3
2009-08-31,"312512","Skill level 2","ANZSCO","Mechanical Engineering Technician",0
2009-08-31,"313111","Skill level 2","ANZSCO","Hardware Technician",0
2009-08-31,"313112","Skill level 2","ANZSCO","ICT Customer Support Officer",6
2009-08-31,"313113","Skill level 2","ANZSCO","Web Administrator",3
2009-08-31,"313199","Skill level 2","ANZSCO","ICT Support Technicians nec",6
2009-08-31,"313212","Skill level 2","ANZSCO","Telecommunications Field Engineer",0
2009-08-31,"313214","Skill level 2","ANZSCO","Telecommunications Technical Officer or Technologist",0
2009-08-31,"321111","Skill level 3","ANZSCO","Automotive Electrician",3
2009-08-31,"321211","Skill level 3","ANZSCO","Motor Mechanic (General)",21
2009-08-31,"321212","Skill level 3","ANZSCO","Diesel Motor Mechanic",3
2009-08-31,"322211","Skill level 3","ANZSCO","Sheetmetal Trades Worker",0
2009-08-31,"322311","Skill level 3","ANZSCO","Metal Fabricator",0
2009-08-31,"322313","Skill level 3","ANZSCO","Welder (First Class) (Aus) / Welder (NZ)",0
2009-08-31,"323112","Skill level 3","ANZSCO","Aircraft Maintenance Engineer (Mechanical)",3
2009-08-31,"323211","Skill level 3","ANZSCO","Fitter (General)",0
2009-08-31,"323212","Skill level 3","ANZSCO","Fitter and Turner",12
2009-08-31,"323213","Skill level 3","ANZSCO","Fitter-Welder",3
2009-08-31,"323299","Skill level 3","ANZSCO","Metal Fitters and Machinists nec",3
2009-08-31,"323315","Skill level 3","ANZSCO","Saw Maker and Repairer",0
2009-08-31,"323412","Skill level 3","ANZSCO","Toolmaker",3
2009-08-31,"324111","Skill level 3","ANZSCO","Panelbeater",3
2009-08-31,"324211","Skill level 3","ANZSCO","Vehicle Body Builder",0
2009-08-31,"331211","Skill level 3","ANZSCO","Carpenter and Joiner",3
2009-08-31,"331212","Skill level 3","ANZSCO","Carpenter",6
2009-08-31,"331213","Skill level 3","ANZSCO","Joiner",3
2009-08-31,"332211","Skill level 3","ANZSCO","Painting Trades Worker",0
2009-08-31,"333111","Skill level 3","ANZSCO","Glazier",6
2009-08-31,"334111","Skill level 3","ANZSCO","Plumber (General)",3
2009-08-31,"341111","Skill level 3","ANZSCO","Electrician (General)",15
2009-08-31,"341113","Skill level 3","ANZSCO","Lift Mechanic",0
2009-08-31,"342111","Skill level 3","ANZSCO","Airconditioning and Refrigeration Mechanic",3
2009-08-31,"342211","Skill level 3","ANZSCO","Electrical Linesworker (Aus) / Electrical Line Mechanic (NZ)",3
2009-08-31,"342311","Skill level 3","ANZSCO","Business Machine Mechanic",3
2009-08-31,"342314","Skill level 3","ANZSCO","Electronic Instrument Trades Worker (General)",0
2009-08-31,"342315","Skill level 3","ANZSCO","Electronic Instrument Trades Worker (Special Class)",3
2009-08-31,"342413","Skill level 3","ANZSCO","Telecommunications Linesworker (Aus) / Telecommunications Line Mechanic (NZ)",3
2009-08-31,"342414","Skill level 3","ANZSCO","Telecommunications Technician",9
2009-08-31,"351111","Skill level 3","ANZSCO","Baker",3
2009-08-31,"351112","Skill level 3","ANZSCO","Pastrycook",3
2009-08-31,"351311","Skill level 2","ANZSCO","Chef",27
2009-08-31,"351411","Skill level 3","ANZSCO","Cook",3
2009-08-31,"361111","Skill level 3","ANZSCO","Dog Handler or Trainer",3
2009-08-31,"361311","Skill level 3","ANZSCO","Veterinary Nurse",0
2009-08-31,"362212","Skill level 3","ANZSCO","Arborist",0
2009-08-31,"362213","Skill level 3","ANZSCO","Landscape Gardener",0
2009-08-31,"391111","Skill level 3","ANZSCO","Hairdresser",3
2009-08-31,"392111","Skill level 3","ANZSCO","Print Finisher",0
2009-08-31,"392311","Skill level 3","ANZSCO","Printing Machinist",0
2009-08-31,"393213","Skill level 3","ANZSCO","Dressmaker or Tailor",3
2009-08-31,"394111","Skill level 3","ANZSCO","Cabinetmaker",6
2009-08-31,"399211","Skill level 3","ANZSCO","Chemical Plant Operator",3
2009-08-31,"399212","Skill level 3","ANZSCO","Gas or Petroleum Operator",3
2009-08-31,"399512","Skill level 3","ANZSCO","Camera Operator (Film, Television or Video)",0
2009-08-31,"399515","Skill level 3","ANZSCO","Musical Instrument Maker or Repairer",3
2009-08-31,"399599","Skill level 3","ANZSCO","Performing Arts Technicians nec",0
2009-08-31,"399911","Skill level 3","ANZSCO","Diver",0
2009-08-31,"399916","Skill level 3","ANZSCO","Plastics Technician",3
2009-08-31,"399999","Skill level 3","ANZSCO","Technicians and Trades Workers nec",3
2009-08-31,"411213","Skill level 2","ANZSCO","Dental Technician",3
2009-08-31,"411411","Skill level 2","ANZSCO","Enrolled Nurse",0
2009-08-31,"411611","Skill level 2","ANZSCO","Massage Therapist",3
2009-08-31,"411711","Skill level 2","ANZSCO","Community Worker",3
2009-08-31,"411713","Skill level 2","ANZSCO","Family Support Worker",3
2009-08-31,"411715","Skill level 2","ANZSCO","Residential Care Officer",0
2009-08-31,"431411","Skill level 3","ANZSCO","Hotel Service Manager",6
2009-08-31,"442111","Skill level 4","ANZSCO","Prison Officer",3
2009-08-31,"451612","Skill level 4","ANZSCO","Travel Consultant",0
2009-08-31,"511112","Skill level 2","ANZSCO","Program or Project Administrator",3
2009-08-31,"512111","Skill level 2","ANZSCO","Office Manager",9
2009-08-31,"521111","Skill level 3","ANZSCO","Personal Assistant",3
2009-08-31,"521211","Skill level 3","ANZSCO","Secretary (General)",0
2009-08-31,"521212","Skill level 3","ANZSCO","Legal Secretary",3
2009-08-31,"541111","Skill level 3","ANZSCO","Call or Contact Centre Team Leader",0
2009-08-31,"551111","Skill level 4","ANZSCO","Accounts Clerk",3
2009-08-31,"551211","Skill level 4","ANZSCO","Bookkeeper",0
2009-08-31,"552211","Skill level 4","ANZSCO","Credit or Loans Officer (Aus) / Finance Clerk (NZ)",0
2009-08-31,"561999","Skill level 5","ANZSCO","Clerical and Office Support Workers nec",0
2009-08-31,"591113","Skill level 4","ANZSCO","Purchasing Officer",0
2009-08-31,"599613","Skill level 3","ANZSCO","Insurance Risk Surveyor",0
2009-08-31,"611211","Skill level 3","ANZSCO","Insurance Agent",0
2009-08-31,"611399","Skill level 4","ANZSCO","Sales Representatives nec",0
2009-08-31,"621111","Skill level 5","ANZSCO","Sales Assistant (General)",0
2009-08-31,"621511","Skill level 4","ANZSCO","Retail Supervisor",3
2009-08-31,"631112","Skill level 5","ANZSCO","Office Cashier",0
2009-08-31,"731211","Skill level 4","ANZSCO","Bus Driver",0
2009-08-31,"841512","Skill level 5","ANZSCO","Dairy Cattle Farm Worker",0
2009-08-31,"851211","Skill level 5","ANZSCO","Pastrycook's Assistant",3
2009-08-31,"999910","(not recorded)","ANZSCO","Student",21
2009-08-31,"999970","(not recorded)","ANZSCO","Unemployed",0
2009-09-30,"(not recorded)","(not recorded)","N/A","(not recorded)",33
2009-09-30,"12111","(not recorded)","NZSCO","Business Services Manager",0
2009-09-30,"12213","(not recorded)","NZSCO","Operations Manager (Production)",3
2009-09-30,"12218","(not recorded)","NZSCO","Construction Manager",3
2009-09-30,"12222","(not recorded)","NZSCO","Resources Manager",3
2009-09-30,"12224","(not recorded)","NZSCO","Tax Inspector",3
2009-09-30,"12241","(not recorded)","NZSCO","Sales Manager",3
2009-09-30,"12271","(not recorded)","NZSCO","Information Technology Manager",0
2009-09-30,"21131","(not recorded)","NZSCO","Industrial Chemist",0
2009-09-30,"21312","(not recorded)","NZSCO","Computer Systems Engineer",0
2009-09-30,"21441","(not recorded)","NZSCO","Electronics Engineer",0
2009-09-30,"21455","(not recorded)","NZSCO","Other Mechanical Engineer",0
2009-09-30,"23211","(not recorded)","NZSCO","High School Teacher",3
2009-09-30,"24121","(not recorded)","NZSCO","Human Resources Officer",3
2009-09-30,"24131","(not recorded)","NZSCO","Market Researcher",0
2009-09-30,"24422","(not recorded)","NZSCO","Policy Analyst",0
2009-09-30,"31121","(not recorded)","NZSCO","Construction Estimator",0
2009-09-30,"32261","(not recorded)","NZSCO","Medical Assistant",0
2009-09-30,"33152","(not recorded)","NZSCO","Technical Representative",3
2009-09-30,"33171","(not recorded)","NZSCO","Appraiser",0
2009-09-30,"33231","(not recorded)","NZSCO","Bookkeeper",0
2009-09-30,"33411","(not recorded)","NZSCO","Social Welfare Officer",3
2009-09-30,"41211","(not recorded)","NZSCO","Accounts Officer",0
2009-09-30,"41311","(not recorded)","NZSCO","Purchasing Clerk",0
2009-09-30,"61211","(not recorded)","NZSCO","Dairy Farmer, Dairy Farm Worker",0
2009-09-30,"71121","(not recorded)","NZSCO","Joiner",3
2009-09-30,"71122","(not recorded)","NZSCO","Builder",3
2009-09-30,"71242","(not recorded)","NZSCO","Motor Vehicle Painter",3
2009-09-30,"71311","(not recorded)","NZSCO","Electrician",3
2009-09-30,"71311","(not recorded)","NZSCO","Maintenance Electrician",3
2009-09-30,"73317","(not recorded)","NZSCO","Printer",0
2009-09-30,"81231","(not recorded)","NZSCO","General Welder",3
2009-09-30,"99000","(not recorded)","NZSCO","Student",0
2009-09-30,"99999","(not recorded)","NZSCO","Not Stated",21
2009-09-30,"111111","Skill level 1","ANZSCO","Chief Executive or Managing Director",3
2009-09-30,"111211","Skill level 1","ANZSCO","Corporate General Manager",6
2009-09-30,"121111","Skill level 1","ANZSCO","Aquaculture Farmer",0
2009-09-30,"121311","Skill level 1","ANZSCO","Apiarist",3
2009-09-30,"121313","Skill level 1","ANZSCO","Dairy Cattle Farmer",3
2009-09-30,"121321","Skill level 1","ANZSCO","Poultry Farmer",0
2009-09-30,"121399","Skill level 1","ANZSCO","Livestock Farmers nec",0
2009-09-30,"131112","Skill level 1","ANZSCO","Sales and Marketing Manager",9
